MODEL_BRA_15_4;Boeing B-25J Mitchell;Boeing B-25J Mitchell;Boeing B-25J Mitchell;Boeing B-25J Mitchell;Boeing B-25J Mitchell;Boeing B-25J Mitchell;;Boeing B-25J Mitchell;;;X
MODEL_BRA_16_0;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;;Lockheed Hudson;;;X
MODEL_BRA_16_1;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;;Lockheed Ventura;;;X
MODEL_BRA_16_2;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;;Lockheed Harpoon;;;X
MODEL_BRA_18_1;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;Douglas C-47 Skytrain;;Douglas C-47 Skytrain;;;X
MODEL_BRA_21_0;Minas Gerais-class;Classe Minas Gerais;Classe Minas Gerais;Clase 'Minas Gerais';Minas Gerais-Klasse;Minas Gerais-klasa;; Î‡ÒÒ 'Minas Gerais';;;X
MODEL_BRA_22_0;Bahia-class;Classe Bahia;Classe Bahia;Clase 'Bahia';Bahia-Klasse;Bahia-klasa;; Î‡ÒÒ 'Bahia';;;X
MODEL_BRA_25_0;Maranhao-class;Classe Maranhao;Classe Maranhao;Clase 'Maranhao';Maranhao-Klasse;Maranhao-klasa;; Î‡ÒÒ 'Maranhao';;;X
MODEL_BRA_25_1;Marcilio Dias-class;Classe Marcilio Dias;Classe Marcilio Dias;Clase 'Marcilio Dias';Marcilio Dias-Klasse;Marcilio Dias-klasa;; Î‡ÒÒ 'Marcilio Dias';;;X
MODEL_BRA_28_0;Humaita-class;Classe Humaita;Classe Humaita;Clase 'Humaita';Humaita-Klasse;Humaita-klasa;; Î‡ÒÒ 'Humaita';;;X
MODEL_BUL_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
MODEL_BUL_4_1;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;Skoda Lt-35;;Skoda Lt-35;;;X
MODEL_BUL_4_2;Praga Lt-38;Praga Lt-38;Praga Lt-38;Praga Lt-38;Praga Lt-38;Praga Lt-38;;Praga Lt-38;;;X
MODEL_BUL_5_0;Maybach T-III;Maybach T-III;Maybach T-III;Maybach T-III;Maybach T-III;Maybach T-III;;Maybach T-III;;;X
MODEL_BUL_5_1;Maybach T-IV;Maybach T-IV;Maybach T-IV;Maybach T-IV;Maybach T-IV;Maybach T-IV;;Maybach T-IV;;;X
MODEL_BUL_5_2;Maybach T-V;Maybach T-V;Maybach T-V;Maybach T-V;Maybach T-V;Maybach T-V;;Maybach T-V;;;X
MODEL_BUL_12_1;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;Avia B-534 Dogan;;Avia B-534 Dogan;;;X
MODEL_BUL_12_2;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;Messerschmitt Bf-109G;;Messerschmitt Bf-109G;;;X
MODEL_BUL_13_0;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;Heinkel He 51 Sokol;;Heinkel He 51 Sokol;;;X
MODEL_BUL_13_1;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;PZL P.24 Yastreb;;PZL P.24 Vastreb;;;X
MODEL_BUL_13_2;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;Messerschmitt Bf-109E Strela;;Messerschmitt Bf-109E Strela;;;X
MODEL_BUL_13_3;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;Avia B.135 Lyastovica ;;Avia B.135 Lyastovica ;;;X
MODEL_BUL_13_4;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;Lazarov Laz-14;;Lazarov Laz-14;;;X
MODEL_BUL_14_0;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;Aero MB.200 En-4 Buhal;;Aero MB.200 En-4 Buhal;;;X
MODEL_BUL_15_0;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;Dornier Do-11 Prilep;;Dornier Do-11 Prilep;;;X
MODEL_BUL_15_1;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;Dornier Do-17 Uragan;;Dornier Do-17 Uragan;;;X
MODEL_BUL_15_2;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;DAR DAR-10 Bekas;;DAR DAR-10 Bekas;;;X
MODEL_BUL_15_3;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;;œÂ-2;;;X
MODEL_BUL_16_0;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;Arado Ar-196A Akula;;Arado Ar-196A Akula;;;X
MODEL_BUL_17_1;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;Bulgara KB-6 Papagal;;Bulgara KB-6 Papagal;;;X
MODEL_BUL_17_2;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;DAR-10 Bekas;;DAR-10 Bekas;;;X
MODEL_BUL_18_0;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;Junkers Ju-52/3m Sova;;Junkers Ju-52/3m Sowa;;;X
MODEL_CAN_4_0;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;;Carden-Loyd Mk.VI;;;X
MODEL_CAN_4_1;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk.VIc;;Vickers Mk.VIc;;;X
MODEL_CAN_4_2;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;;Stuart Mk.V;;;X
MODEL_CAN_5_0;Ram I;Ram I;Ram I;Ram I;Ram I;Ram I;;Ram I;;;X
MODEL_CAN_5_1;Grizzly I;Grizzly I;Grizzly I;Grizzly I;Grizzly I;Grizzly I;;Grizzly I;;;X
MODEL_CAN_5_2;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;;A34 Comet;;;X
MODEL_CAN_5_3;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;X
MODEL_CAN_5_4;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;Centurion Mk.3;;Centurion Mk.3;;;X
MODEL_CAN_5_5;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;Leopard 1;;Leopard 1;;;X
MODEL_CAN_12_1;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;;Curtiss Kittyhawk;;;X
MODEL_CAN_12_2;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;;Supermarine Spitfire Mk.IX;;;X
MODEL_CAN_12_3;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;N.American Mustang Mk.IV;;N.American Mustang Mk.IV;;;X
MODEL_CAN_12_4;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk.III;;Gloster Meteor Mk.III;;;X
MODEL_CAN_12_5;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;;de Havilland Vampire;;;X
MODEL_CAN_12_6;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;Avro CF-100 Canuck;;Avro CF-100 Canuck;;;X
MODEL_CAN_13_0;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;Grumman C-23 Goblin;;Grumman C-23 Goblin;;;X
MODEL_CAN_13_1;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;;Hawker Hurricane Mk.I;;;X
MODEL_CAN_13_2;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;Grumman F4F Martlet;;Grumman F4F Martlet;;;X
MODEL_CAN_13_3;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;Hawker Typhoon;;Hawker Typhoon;;;X
MODEL_CAN_13_4;Hawker Tempest;Hawker Tempest;Hawker Tempest;Hawker Tempest;Hawker Tempest;Hawker Tempest;;Hawker Tempest;;;X
MODEL_CAN_13_5;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;;Hawker P.1052;;;X
MODEL_CAN_13_6;SARO SR.177;SARO SR.177;SARO SR.177;SARO SR.177;SARO SR.177;SARO SR.177;;SARO SR.177;;;X
MODEL_CAN_13_7;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk.I;;Gloster Meteor Mk.I;;;X
MODEL_CAN_13_8;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;;Canadair CL-13 Sabre;;;X
MODEL_CAN_13_9;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;Avro Canada CF-105 Arrow;;Avro Canada CF-105 Arrow;;;X
MODEL_CAN_14_0;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;;Armstrong-Whitworth Whitley;;;X
MODEL_CAN_14_1;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;;Handley Page Halifax;;;X
MODEL_CAN_14_2;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;;Avro Lancaster;;;X
MODEL_CAN_14_3;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;;Vickers Valiant;;;X
MODEL_CAN_15_0;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;Douglas B-18 Digby;;Douglas B-18 Digby;;;X
MODEL_CAN_15_1;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;;Bristol Blenheim Mk.IV;;;X
MODEL_CAN_15_2;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;;Vickers-Armstrong Wellington Mk.III;;;X
MODEL_CAN_15_3;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N.American Mitchell Mk.II;;N.American Mitchell Mk.II;;;X
MODEL_CAN_15_4;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;;de Havilland Mosquito B.XVI;;;X
MODEL_CAN_15_5;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;de Havilland Venom;;de Havilland Venom;;;X
MODEL_CAN_15_6;English Electric Canberra;English Electric Canberra;English Electric Canberra;English Electric Canberra;English Electric Canberra;English Electric Canberra;;English Electric Canberra;;;X
MODEL_CAN_16_0;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;;Lockheed Hudson;;;X
MODEL_CAN_16_1;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;;Lockheed Ventura;;;X
MODEL_CAN_16_2;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;Lockheed Harpoon;;Lockheed Harpoon;;;X
MODEL_CAN_16_4;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;Lockheed CP-127 Neptune;;Lockheed CP-127 Neptune;;;X
MODEL_CAN_17_1;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;;Fairey Battle;;;X
MODEL_CAN_17_2;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;Vultee Vengeance;;Vultee Vengeance;;;X
MODEL_CAN_17_3;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;Bristol Beaufighter I;;Bristol Beaufighter I;;;X
MODEL_CAN_18_0;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;;Armstrong-Whitworth AW.41 Albermarle;;;X
MODEL_CAN_18_1;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;;Douglas CC-129 Dakota;;;X
MODEL_CAN_18_2;Douglas North Star;Douglas North Star;Douglas North Star;Douglas North Star;Douglas North Star;Douglas North Star;;Douglas North Star;;;X
MODEL_CAN_22_0;Caledon-class;Classe Caledon;Classe Caledon;Clase 'Caledon';Caledon-Klasse;Caledon-klasa;; Î‡ÒÒ 'Caledon';;;X
MODEL_CAN_22_1;Emerald-class;Classe Emerald;Classe Emerald;Clase 'Emerald';Emerald-Klasse;Emerald-klasa;; Î‡ÒÒ 'Emerald';;;X
MODEL_CAN_22_2;Leander-class;Classe Leander;Classe Leander;Clase 'Leander';Leander-Klasse;Leander-klasa;; Î‡ÒÒ 'Leander';;;X
MODEL_CAN_22_3;Quebec-class;Classe Quebec;Classe Quebec;Clase 'Quebec';Quebec-Klasse;Quebec-klasa;; Î‡ÒÒ 'Quebec';;;X
MODEL_CAN_22_4;Ontario-class;Classe Ontario;Classe Ontario;Clase 'Ontario';Ontario-Klasse;Ontario-klasa;; Î‡ÒÒ 'Ontario';;;X
MODEL_CAN_23_1;Kent-class;Classe Kent;Classe Kent;Clase 'Kent';Kent-Klasse;Kent-klasa;; Î‡ÒÒ 'Kent';;;X
MODEL_CAN_23_2;Surrey-class;Classe Surrey;Classe Surrey;Clase 'Surrey';Surrey-Klasse;Surrey-klasa;; Î‡ÒÒ 'Surrey';;;X
MODEL_CAN_25_0;V-class;Classe V;Classe V;Clase 'V';V-Klasse;V-klasa;; Î‡ÒÒ 'V';;;X
MODEL_CAN_25_1;A-class;Classe A;Classe A;Clase 'A';A-Klasse;A-klasa;; Î‡ÒÒ 'A';;;X
MODEL_CAN_25_2;Athabaskan-class;Classe Athabaskan;Classe Athabaskan;Clase 'Athabaskan';Athabaskan-Klasse;Athabaskan-klasa;; Î‡ÒÒ 'Athabaskan';;;X
MODEL_CAN_25_3;Battle-class;Classe Battle;Classe Battle;Clase 'Battle';Battle-Klasse;Battle-klasa;; Î‡ÒÒ 'Battle';;;X
MODEL_CAN_25_4;Daring-class;Classe Daring;Classe Daring;Clase 'Daring';Daring-Klasse;Daring-klasa;; Î‡ÒÒ 'Daring';;;X
MODEL_CAN_25_5;St Laurent-class;Classe St Laurent;Classe St Laurent;Clase 'St Laurent';St Laurent-Klasse;St Laurent-klasa;; Î‡ÒÒ 'St Laurent';;;X
MODEL_CAN_26_0;Hermes-class;Classe Hermes;Classe Hermes;Clase 'Hermes';Hermes-Klasse;Hermes-klasa;; Î‡ÒÒ 'Hermes';;;X
MODEL_CAN_26_1;Bonaventure-class;Classe Bonaventure;Classe Bonaventure;Clase 'Bonaventure';Bonaventure-Klasse;Bonaventure-klasa;; Î‡ÒÒ 'Bonaventure';;;X
MODEL_CAN_27_0;Hermes-class;Classe Hermes;Classe Hermes;Clase 'Hermes';Hermes-Klasse;Hermes-klasa;; Î‡ÒÒ 'Hermes';;;X
MODEL_CAN_27_1;Eagle-class;Classe Eagle;Classe Eagle;Clase 'Eagle';Eagle-Klasse;Eagle-klasa;; Î‡ÒÒ 'Eagle';;;X
MODEL_CAN_27_2;Unicorn-class;Classe Unicorn;Classe Unicorn;Clase 'Unicorn';Unicorn-Klasse;Unicorn-klasa;; Î‡ÒÒ 'Unicorn';;;X
MODEL_CAN_27_3;Colossus-class;Classe Colossus;Classe Colossus;Clase 'Colossus';Colossus-Klasse;Colossus-klasa;; Î‡ÒÒ 'Colossus';;;X
MODEL_CAN_27_4;Centaur-class;Classe Centaur;Classe Centaur;Clase 'Centaur';Centaur-class;Centaur-klasa;; Î‡ÒÒ 'Centaur';;;X
MODEL_CAN_27_5;Invincible-class;Classe Invincible;Classe Invincible;Clase 'Invincible';Invincible-class;Invincible-klasa;; Î‡ÒÒ 'Invincible';;;X
MODEL_CAN_28_0;H-boat-class;Classe H-boat;Classe H-boat;Clase 'H-boat';H-boat-Klasse;H-boat-klasa;; Î‡ÒÒ 'H-boat';;;X
MODEL_CAN_28_1;Swordfish-class;Classe Swordfish;Classe Swordfish;Clase 'Swordfish';Swordfish-Klasse;Swordfish-klasa;; Î‡ÒÒ 'Swordfish';;;X
MODEL_CAN_28_2;Triton-class;Classe Triton;Classe Triton;Clase 'Triton';Triton-Klasse;Triton-klasa;; Î‡ÒÒ 'Triton';;;X
MODEL_CAN_28_3;Grilse-class;Classe Grilse;Classe Grilse;Clase 'Grilse';Grilse-Klasse;Grilse-klasa;; Î‡ÒÒ 'Grilse';;;X
MODEL_CAN_28_5;Ojibwa-class;Classe Ojibwa;Classe Ojibwa;Clase 'Ojibwa';Ojibwa-Klasse;Ojibwa-klasa;; Î‡ÒÒ 'Ojibwa';;;X
MODEL_CHI_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
MODEL_CHI_4_1;PzKpfw.I;PzKpfw.I;PzKpfw.I;PzKpfw.I;PzKpfw.I;PzKpfw.I;;PzKpfw.I;;;X
MODEL_CHI_4_2;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;X
MODEL_CHI_5_0;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;X
MODEL_CHI_5_1;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;X
MODEL_CHI_5_2;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;X
MODEL_CHI_5_3;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;X
MODEL_CHI_12_1;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;;Curtiss Kittyhawk;;;X
MODEL_CHI_12_2;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;Republic P-47D Thunderbolt;;Republic P-47D Thunderbolt;;;X
MODEL_CHI_12_3;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;;N.American P-51D Mustang;;;X
MODEL_CHI_12_5;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;;North American F-86F Sabre;;;X
MODEL_CHI_12_6;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;;NA F-100 Super Sabre;;;X
MODEL_CHI_13_0;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;Curtiss Hawk III;;Curtiss Hawk III;;;X
MODEL_CHI_13_1;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;;Curtiss Hawk 75-A;;;X
MODEL_CHI_13_2;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;Curtiss Tomahawk;;Curtiss Tomahawk;;;X
MODEL_CHI_13_3;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;N.American P-51B Mustang;;N.American P-51B Mustang;;;X
MODEL_CHI_13_8;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;N.American F-86 Sabre;;N.American F-86 Sabre;;;X
MODEL_CHI_13_9;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;N.American F-100 Super Sabre;;N.American F-100 Super Sabre;;;X
MODEL_CHI_14_1;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;Consolidated B-24 Liberator;;Consolidated B-24 Liberator;;;X
MODEL_CHI_15_0;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;;Tupolev SB-2;;;X
MODEL_CHI_15_1;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;Fiat BR.20 Cicogna;;Fiat BR.20 Cicogna;;;X
MODEL_CHI_15_2;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;;Douglas A-20 Boston;;;X
MODEL_CHI_15_3;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;N.American B-25C Mitchell;;N.American B-25C Mitchell;;;X
MODEL_CHI_15_4;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;de Havilland Mosquito FB Mk.VI;;de Havilland Mosquito FB Mk.VI;;;X
MODEL_CHI_16_0;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;;Lockheed Hudson;;;X
MODEL_CHI_17_1;Vultee V-12;Vultee V-12;Vultee V-12;Vultee V-12;Vultee V-12;Vultee V-12;;Vultee V-12;;;X
MODEL_CHI_18_0;Douglas C-32;Douglas C-32;Douglas C-32;Douglas C-32;Douglas C-32;Douglas C-32;;Douglas C-32;;;X
MODEL_CHI_18_1;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;;Douglas C-47 Dakota;;;X
MODEL_CHI_18_3;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;Fairchild C-119G Flying Boxcar;;Fairchild C-119G Flying Boxcar;;;X
MODEL_CHI_22_0;Ying Swei-class;Classe Ying Swei;Classe Ying Swei;Clase 'Ying Swei';Ying Swei-Klasse;Ying Swei-klasa;; Î‡ÒÒ 'Ying Swei';;;X
MODEL_CHI_22_1;Ning Hai-class;Classe Ning Hai;Classe Ning Hai;Clase 'Ning Hai';Ning Hai-Klasse;Ning Hai-klasa;; Î‡ÒÒ 'Ning Hai';;;X
MODEL_CHC_4_0;T-27;T-27;T-27;T-27;T-27;T-27;;T-27;;;X
MODEL_CHC_4_1;BT-5;BT-5;BT-5;BT-5;BT-5;BT-5;;¡“-5;;;X
MODEL_CHC_4_2;BT-7;BT-7;BT-7;BT-7;BT-7;BT-7;;¡“-7;;;X
MODEL_CHC_5_0;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;BT-7M;;¡“-7Ã;;;X
MODEL_CHC_5_1;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;T-34 m.41;;T-34-76;;;X
MODEL_CHC_5_2;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;T-34 m.44;;T-34-85;;;X
MODEL_CHC_5_3;Type 62;Type 62;Type 62;Type 62;Type 62;Type 62;;“ËÔ 62;;;X
MODEL_CHC_5_4;Type 59;Type 59;Type 59;Type 59;Type 59;Type 59;;“ËÔ 59;;;X
MODEL_CHC_5_5;Type 69-II;Type 69-II;Type 69-II;Type 69-II;Type 69-II;Type 69-II;;“ËÔ 69-II;;;X
MODEL_CHC_12_1;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;Mikoyan-Gurevich MiG-3;;ÃË√-3;;;X
MODEL_CHC_12_2;Cant Z.1005;Cant Z.1005;Cant Z.1005;Cant Z.1005;Cant Z.1005;Cant Z.1005;;À‡-5;;;X
