#;Darkest Hour Core texts;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS:;;;;;;;;;;X
##;§A = 0,64,0;;;;;;;;;;X
##;§B = 0,0,192;;;;;;;;;;X
##;§C = 128,0,0;;;;;;;;;;X
##;§D = 255,255,0;;;;;;;;;;X
##;§E = 255,0,255;;;;;;;;;;X
##;§F = 255,128,0;;;;;;;;;;X
##;§G = 0,100,0;;;;;;;;;;X
##;§H = 128,128, 128;;;;;;;;;;X
##;§I = 0,0,255;;;;;;;;;;X
##;§J = 0,192,0;;;;;;;;;;X
##;§M = 100,255,100;;;;;;;;;;X
##;§N = 255,100,100;;;;;;;;;;X
##;§R = 240,0,0;;;;;;;;;;X
##;§W = 255,255,255;;;;;;;;;;X
##;§Y = 208,232,248;;;;;;;;;;X
##;§Z = 0,0,0;;;;;;;;;;X
##;§§ - restores old color;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;Franзais;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
PSALLOWED_2;Our policy can be changed.%s;Notre politique peut йvoluer.%s;La nostra linea politica puт essere cambiata.%s;Nuestra polнtica puede ser cambiada.%s;Unsere Politik kann geдndert werden.%s;Nasza polityka moїe byж zmieniona.%s;;Наша внутренняя политика может быть изменена.%s;;;X
PSALLOWED_3;;;;;;;;;;;X
PSALLOWED_4;;;;;;;;;;;X
PSALLOWED_5;;;;;;;;;;;X
PSALLOWED_6;;;;;;;;;;;X
PSALLOWED_LOG;Our policy can be changed.%s;Notre politique peut йvoluer.%s;La nostra linea politica puт essere cambiata.%s;Nuestra polнtica puede ser cambiada.%s;Unsere Politik kann geдndert werden.%s;Nasza polityka moїe byж zmieniona.%s;;Наша внутренняя политика может быть изменена.%s;;;X
PSALLOWED_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;ОК;;;X
PSALLOWED_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
NEWDEC_SETUP;When new decisions are available.;Quand de nouvelles dйcisions peuvent кtre prises.;Quando nuove decisioni sono disponibili.;Cuando nuevas decisiones estбn disponibles;Wenn neue Entscheidungen verfьgbar sind.;Kiedy nowe decyzje s№ dostкpne.;;Когда доступны новые решения.;;;X
NEWDEC_HEADER;POLICY BRIEFING;RAPPORT DE POLITIQUE;RAPPORTO SULLA POLITICA;INFORME POLITICO;POLITIK-BESPRECHUNG;RAPORT POLITYCZNY;;ПОЛИТИЧЕСКОЕ СООБЩЕНИЕ ;;;X
NEWDEC_1;%t!;%t!;%t!;%t!;%t!;%t!;;%t!;;;X
NEWDEC_2;The following decisions are now available:;Les dйcisions suivantes peuvent кtre prises :;Queste decisioni sono ora disponibili:;Las siguientes decisiones estбn ahora disponibles:;Die folgenden Entscheidungen kцnnen jetzt getroffen werden:;These decisions are now available:;;Доступны следующие решения:;;;X
NEWDEC_3;%s;%s;%s;%s;%s;%s;;%s;;;X
NEWDEC_4;;;;;;;;;;;X
NEWDEC_5;;;;;;;;;;;X
NEWDEC_6;;;;;;;;;;;X
NEWDEC_LOG;The following decisions are now available: %s;Les dйcisions suivantes peuvent кtre prises : %s;Queste decisioni sono ora disponibili: %s;Estas decisiones estбn ahora disponibles: %s;Die folgenden Entscheidungen kцnnen jetzt getroffen werden: %s;These decisions are now available: %s;;Сейчас доступны следующие решения: %s;;;X
NEWDEC_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;Ок;;;X
NEWDEC_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
TD_AUTO_ACCEPT_SETUP;When we auto accept a single trade offer;Quand nous acceptons automatiquement une offre commerciale;Quando accettiamo automaticamente una singola offerta commerciale;Cuando nosotros aceptamos automбticamente una oferta comercial.;Wenn ein Handelsabkommen automatisch akzeptiert wurde.;Kiedy automatycznie akceptujemy pojedyncz№ ofertк handlow№.;;Когда наше автопредложение о заключении торгового соглашения принято.;;;X
TD_AUTO_ACCEPT_HEADER;FOREIGN POLICY BRIEFING;RAPPORT DE POLITIQUE ETRANGERE;RAPPORTO SULLA POLITICA ESTERA;INFORME DE POLITICA EXTERIOR;AUЯENPOLITISCHE BESPRECHUNG;RAPORT POLITYKI ZAGRANICZNEJ;;СООБЩЕНИЕ МИД;;;X
TD_AUTO_ACCEPT_1;%t!;%t!;%t!;%t!;%t!;%t!;;%t!;;;X
TD_AUTO_ACCEPT_2;We have negotiated a deal for;Nous avons nйgociй un accord pour;Abbiamo negoziato uno scambio di;Nosotros hemos negociado un acuerdo para;Wir haben ein Handelsabkommen geschlossen fьr;Wynegocjowaliњmy ofertк dot.:;;мы подписали ТОРГОВОЕ СОГЛАШЕНИЕ;;;X
TD_AUTO_ACCEPT_3;%s;%s;%s;%s;%s;%s;;%s;;;X
TD_AUTO_ACCEPT_4;with;avec;con;con;gegen;z:;;с государством;;;X
TD_AUTO_ACCEPT_5;%s.;%s.;%s.;%s.;%s.;%s.;;%s.;;;X
TD_AUTO_ACCEPT_6;;;;;;;;;;;X
TD_AUTO_ACCEPT_LOG;We have negotiated a deal for %s with %s.;Nous avons nйgociй un accord pour %s avec %s.;Abbiamo negoziato uno scambio di %s con %s.;Hemos accedido a negociar un acuerdo para %s con %s.;Wir haben ein Handelsabkommen geschlossen fьr %s gegen %s.;Wynegocjowaliњmy ofertк dot. %s z %s.;;Мы заключили торговое соглашение по %s со государством %s.;;;X
TD_AUTO_ACCEPT_BTN1;OK;D'accord;Ok;Aceptar;Ok;OK;;ОК;;;X
##;;;;;;;;;;;X
TD_AUTO_REJECT_SETUP;When we auto reject a single trade offer;Quand nous rejetons automatiquement une offre commerciale;Quando rifiutiamo automaticamente una singola offerta commerciale;Cuando nosotros rechazamos automбticamente una oferta comercial.;Wenn ein Handelsabkommen automatisch abgelehnt wurde.;Kiedy automatycznie odrzucamy pojedyncz№ ofertк handlow№.;;Когда мы автоотклонили предложение о заключении торгового соглашения;;;X
TD_AUTO_REJECT_HEADER;FOREIGN POLICY BRIEFING;RAPPORT DE POLITIQUE ETRANGERE;RAPPORTO SULLA POLITICA ESTERA;INFORME DE POLITICA EXTERIOR;AUЯENPOLITISCHE BESPRECHUNG;RAPORT POLITYKI ZAGRANICZNEJ;;СООБЩЕНИЕ МИД;;;X
TD_AUTO_REJECT_1;%t!;%t!;%t!;%t!;%t!;%t!;;%t!;;;X
TD_AUTO_REJECT_2;We have rejected a deal for;Nous avons rejetй un accord pour;Abbiamo rifiutato uno scambio di;Nosotros hemos rechazado un acuerdo para;Wir haben ein Handelsabkommen abgelehnt fьr;Odrzuciliњmy ofertк handlow№ dot.:;;Мы отказались от ТОРГОВОГО СОГЛАШЕНИЯ;;;X
TD_AUTO_REJECT_3;%s;%s;%s;%s;%s;%s;;%s;;;X
TD_AUTO_REJECT_4;from;de;da;de;von;od;;с государством;;;X
TD_AUTO_REJECT_5;%s.;%s.;%s.;%s.;%s.;%s.;;%s.;;;X
TD_AUTO_REJECT_6;;;;;;;;;;;X
TD_AUTO_REJECT_LOG;We have rejected a deal of %s from %s.;Nous avons rejetй un accord pour %s de %s.;Abbiamo rifiutato uno scambio di %s per %s.;Nosotros hemos rechazado un acuerdo para %s de %s.;Wir haben ein Handelsabkommen abgelehnt fьr %s von %s.;Odrzuciliњmy ofertк handlow№ dot.: %s od: %s.;;Мы отказались от торгового соглашения по %s со государством %s.;;;X
TD_AUTO_REJECT_BTN1;OK;D'accord;Ok;Aceptar;Ok;OK;;ОК;;;X
##;;;;;;;;;;;X
EMBARGO_SET_SETUP;When we enforce an embargo towards other country.;Quand nous imposons un embargo а un autre pays.;Quando imponiamo un embargo verso un'altra nazione.;Cuando imponemos un embargo a otro paнs;Wenn ein Embargo gegen eine andere Nation durchgefьhrt wurde.;Kiedy obejmujemy inny kraj embargiem.;;Когда мы навязали эмбарго другому государству;;;X
EMBARGO_SET_HEADER;FOREIGN POLICY BRIEFING%s;RAPPORT DE POLITIQUE ETRANGERE%s;RAPPORTO SULLA POLITICA ESTERA%s;INFORME DE POLITICA EXTERIOR%s;AUЯENPOLITISCHE BESPRECHUNG%s;RAPORT POLITYKI ZAGRANICZNEJ%s;;СООБЩЕНИЕ МИД%s;;;X
EMBARGO_SET_1;We have enforced;Nous avons imposй;Abbiamo imposto;Nos han impuesto;Wir haben;Zastosowaliњmy;;Мы ввели эмбарго;;;X
EMBARGO_SET_2;a;a;un;un;ein;:;;на;;;X
EMBARGO_SET_3;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO_SET_4;to;contre;verso;a;verhдngt gegen;wobec:;;с ;;;X
EMBARGO_SET_5;%s.;%s.;%s.;%s.;%s.;%s.;;%s.;;;X
EMBARGO_SET_6;;;;;;;;;;;X
EMBARGO_SET_LOG;We have enforced a %s to %s.;Nous avons imposй un %s contre %s.;Abbiamo imposto un %s verso %s.;Nos han impuesto un %s a %s.;Wir haben ein %s verhдngt gegen %s.;Zastosowaliњmy %s wobec %s.;;Мы ввели эмбарго на %s  %s.;;;X
EMBARGO_SET_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;ОК;;;X
EMBARGO_SET_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
EMBARGO2_SET_SETUP;When someone enforces an embargo towards our country.;Quand quelqu'un impose un embargo contre notre pays.;Quando qualcuno impone un embargo verso la nostra nazione.;Cuando alguien impone un embargo a nuestro paнs;Wenn eine Nation ein Embargo gegen uns verhдngt.;Kiedys ktoњ obejmuje nasz kraj embargiem.;;Когда кто-то вводит эмбарго нашей стране;;;X
EMBARGO2_SET_HEADER;FOREIGN POLICY BRIEFING%s;RAPPORT DE POLITIQUE ETRANGERE%s;RAPPORTO SULLA POLITICA ESTERA%s;INFORME DE POLITICA EXTERIOR%s;AUЯENPOLITISCHE BESPRECHUNG%s;RAPORT POLITYKI ZAGRANICZNEJ%s;;СООБЩЕНИЕ МИД%s;;;X
EMBARGO2_SET_1;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO2_SET_2;has enforced;a imposй;ha imposto;ha sido impuesto;hat ein;zastosowaі:;;ввели эмбарго;;;X
EMBARGO2_SET_3;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO2_SET_4;towards;contre;verso;contra;gegen;wobec:;;нам;;;X
EMBARGO2_SET_5;us.;nous.;di noi.;nosotros;uns verhдngt.;nas.;; ;;;X
EMBARGO2_SET_6;;;;;;;;;;;X
EMBARGO2_SET_LOG;%s has enforced %s towards us!;%s a imposй %s contre nous !;%s ha imposto %s verso di noi!;%s ha sido impuesto %s contra nosotros!;%s hat ein %s gegen uns verhдngt!;%s zastosowaі %s wobec nas!;;%s ввели нам эмбарго %s !;;;X
EMBARGO2_SET_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;ОК;;;X
EMBARGO2_SET_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
EMBARGO3_SET_SETUP;When someone enforces an embargo towards other country.;Quand quelqu'un impose un embargo contre une autre nation.;Quando qualcuno impone un embargo verso un'altra nazione.;Cuando alguien impone un embargo a otro paнs;Wein eine dritte Nation gegen eine andere Nation ein Embargo verhдngt.;Kiedys ktoњ obejmuje inny kraj embargiem.;;Когда кто-то вводит эмбарго третьей стране;;;X
EMBARGO3_SET_HEADER;FOREIGN POLICY BRIEFING%s;RAPPORT DE POLITIQUE ETRANGERE%s;RAPPORTO SULLA POLITICA ESTERA%s;INFORME DE POLITICA EXTERIOR%s;AUЯENPOLITISCHE BESPRECHUNG%s;RAPORT POLITYKI ZAGRANICZNEJ%s;;СООБЩЕНИЕ МИД%s;;;X
EMBARGO3_SET_1;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO3_SET_2;has enforced;a imposй;ha imposto ;ha sido impuesto;hat ein;zastosowaі:;;ввели эмбарго;;;X
EMBARGO3_SET_3;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO3_SET_4;towards;contre;verso;contra;verhдngt gegen;wobec:;;против;;;X
EMBARGO3_SET_5;%s.;%s.;%s.;%s.;%s.;%s.;;%s.;;;X
EMBARGO3_SET_6;;;;;;;;;;;X
EMBARGO3_SET_LOG;%s has enforced %s towards %s.;%s a imposй %s contre %s.;%s ha imposto %s verso %s.;%s ha sido impuesto %s contra %s.;%s hat ein %s verhдngt gegen %s.;%s zastosowaі: %s wobec: %s.;;%s ввели эмбарго %s против %s.;;;X
EMBARGO3_SET_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;ОК;;;X
EMBARGO3_SET_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
EMBARGO_CLR_SETUP;When we remove an embargo towards other country.;Quand nous levons un embargo contre un autre pays.;Quando rimuoviamo un embargo verso un'altra nazione.;Cuando nosotros eliminamos un embargo contra otro paнs.;Wenn wir ein Embargo gegen eine andere Nation aufheben.;Kiedy zaprzestajemy embarga wobec innego kraju.;;Когда мы снимаем эмбарго на другое государство;;;X
EMBARGO_CLR_HEADER;FOREIGN POLICY BRIEFING%s;RAPPORT DE POLITIQUE ETRANGERE%s;RAPPORTO SULLA POLITICA ESTERA%s;INFORME DE POLITICA EXTERIOR%s;AUЯENPOLITISCHE BESPRECHUNG%s;RAPORT POLITYKI ZAGRANICZNEJ%s;;СООБЩЕНИЕ МИД%s;;;X
EMBARGO_CLR_1;We have removed;Nous avons levй;Abbiamo rimosso;Lo hemos eliminado;Wir haben;Zdjкliњmy;;Мы сняли;;;X
EMBARGO_CLR_2;our;notre;il nostro;nuestro;das;nasze:;;наше эмбарго;;;X
EMBARGO_CLR_3;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO_CLR_4;to;contre;verso;a;aufgehoben gegen;wobec:;;на ;;;X
EMBARGO_CLR_5;%s.;%s.;%s.;%s.;%s.;%s.;;%s.;;;X
EMBARGO_CLR_6;;;;;;;;;;;X
EMBARGO_CLR_LOG;We have removed our %s to %s.;Nous avons levй notre %s contre %s.;Abbiamo rimosso il nostro %s verso %s.;Hemos eliminado nuestro %s a %s.;Wir haben das %s aufgehoben gegen %s.;Zdjкliњmy nasze: %s wobec: %s.;;Мы сняли наше %s против %s.;;;X
EMBARGO_CLR_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;ОК;;;X
EMBARGO_CLR_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
EMBARGO2_CLR_SETUP;When someone removes an embargo towards our country.;Quand quelqu'un lиve un embargo contre notre pays.;Quando qualcuno rimuove un embargo verso la nostra nazione.;Cuando alguien elimina un embargo contra nuestro paнs.;Wenn eine andere Nation ein Embargo gegen uns aufhebt.;Kiedy ktoњ zaprzestaje embarga wobec naszego kraju.;;Когда кто-то снимает эмбарго на наше государство;;;X
EMBARGO2_CLR_HEADER;FOREIGN POLICY BRIEFING%s;RAPPORT DE POLITIQUE ETRANGERE%s;RAPPORTO SULLA POLITICA ESTERA%s;INFORME DE POLITICA EXTERIOR%s;AUЯENPOLITISCHE BESPRECHUNG%s;RAPORT POLITYKI ZAGRANICZNEJ%s;;СООБЩЕНИЕ МИД%s;;;X
EMBARGO2_CLR_1;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO2_CLR_2;removed;a levй;ha rimosso;eliminado;hob;zaprzestali:;;сняли;;;X
EMBARGO2_CLR_3;The %s;Le %s;l'%s;El %s;das %s;%s;; %s;;;X
EMBARGO2_CLR_4;towards;contre;verso;contra;gegen uns;wobec:;;на ;;;X
EMBARGO2_CLR_5;us.;nous.;di noi.;nosotros.;auf.;nas.;;нас;;;X
EMBARGO2_CLR_6;;;;;;;;;;;X
EMBARGO2_CLR_LOG;%s removed the %s towards us!;%s a levй l'%s contre nous !;%s ha rimosso l'%s verso di noi!;%s eliminado el %s contra nosotros!;%s hob das %s gegen uns auf!;%s zaprzestali: %s wobec nas!;;%s сняли %s против нас!;;;X
EMBARGO2_CLR_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;ОК;;;X
EMBARGO2_CLR_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
EMBARGO3_CLR_SETUP;When someone removes an embargo towards other country.;Quand quelqu'un lиve un embargo contre un autre pays.;Quando qualcuno rimuove un embargo verso un'altra nazione.;Cuando alguien elimina un embargo contra otro paнs.;Wenn eine dritte Nation ein Embargo gegen eine andere Nation aufhebt.;Kiedy ktoњ zaprzestaje embarga wobec innego kraju.;;Когда кто-то снимает эмбарго на третье государство;;;X
EMBARGO3_CLR_HEADER;FOREIGN POLICY BRIEFING%s;RAPPORT DE PLITIQUE ETRANGERE%s;RAPPORTO SULLA POLITICA ESTERA%s;INFORME DE POLITICA EXTERIOR%s;AUЯENPOLITISCHE BESPRECHUNG%s;RAPORT POLITYKI ZAGRANICZNEJ%s;;СООБЩЕНИЕ МИД%s;;;X
EMBARGO3_CLR_1;%s;%s;%s;%s;%s;%s;;%s;;;X
EMBARGO3_CLR_2;removed;a levй;ha rimosso;eliminado;hob;zaprzestali:;;сняли;;;X
EMBARGO3_CLR_3;The %s;Le %s;l'%s;El %s;das %s;%s;; %s;;;X
EMBARGO3_CLR_4;towards;contre;verso;contra;auf gegen;wobec:;;на;;;X
EMBARGO3_CLR_5;%s.;%s.;%s.;%s.;%s.;%s.;;%s.;;;X
EMBARGO3_CLR_6;;;;;;;;;;;X
EMBARGO3_CLR_LOG;%s removed the %s towards %s.;%s a levй l'%s contre %s.;%s ha rimosso l'%s verso %s.;%s eliminado el %s contra %s.;%s hob das %s auf gegen %s.;%s zaprzestali: %s wobec: %s.;;%s сняли %s против %s.;;;X
EMBARGO3_CLR_BTN1;OK;D'accord;OK;Aceptar;OK;OK;;ОК;;;X
EMBARGO3_CLR_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
NUKED_SETUP;When a province has been targetted by nuclear bomb.;Quand une province est la cible d'une attaque nuclйaire.;Quando una provincia и stata colpita da una bomba nucleare.;Cuando se ha dirigido un ataque nuclear a una provincia.;Wenn eine Provinz zum Ziel eines Atomschlages wurde.;Kiedy prowincja doњwiadcza ataku nuklearnego.;;Когда провинция была подвергнута ядерному удару;;;X
NUKED_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;СООБЩЕНИЕ РАЗВЕДКИ;;;X
NUKED_1;A Nuclear Attack%s;Une Attaque Nuclйaire%s;Un Attacco Nucleare%s;Un ataque nuclear%s;Ein Atomschlag wurde von %s;Atak nuklearny%s;;Атомная атака%s;;;X
NUKED_2;has been launched by %s against;a йtй tirйe par %s contre;и stato lanciato da %s contro;ha sido lanzado por %s contra;gegen %s;zostaі przeprowadzony przez: %s przeciwko:;;была предпринята %s против;;;X
NUKED_3;%s;%s;%s;%s;%s;%s;;%s;;;X
NUKED_4;at;а;a;a;gestartet in;w:;;в;;;X
NUKED_5;%s.;%s.;%s.;%s.;%s.;%s.;;%s.;;;X
NUKED_6;;;;;;;;;;;X
NUKED_LOG;A Nuclear Attack has been launched by %s against %s at %s.;Une Attaque Nuclйaire a йtй tirйe par %s contre %s а %s.;Un Attacco Nucleare и stato lanciato da %s contro %s a %s.;Un ataque nuclear ha sido lanzado por %s contra %s a %s.;Ein Atomschlag wurde von %s gestartet gegen %s in %s.;Atak nuklearny zostaі przeprowadzony przez: %s przeciwko: %s w: %s.;;Атомная атака была предпринята %s против %s в %s.;;;X
NUKED_BTN1;OK;D'accord;Ok;Aceptar;Ok;OK;;ОК;;;X
NUKED_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
SPYFPSE_SETUP;When we managed to fund partisans;Nous avons financй des rebelles;Quando siamo riusciti a finanziare i partigiani;Cuando nosotros gestionamos la financiaciуn de partisanos.;Wenn es uns gelungen ist Partisanen zu finanzieren.;Kiedy udaje nam siк finansowanie partyzantуw.;;Когда мы успешно профинансировали партизан;;;X
SPYFPSE_HEADER;INTELLIGENCE BRIEFING%s;RAPPORT DES SERVICES SECRETS%s;RAPPORTO DEI SERVIZI SEGRETI%s;INFORME DE INTELIGENCIA%s;GEHEIMDIENST-BESPRECHUNG%s;RAPORT WYWIADU%s;;СООБЩЕНИЕ РАЗВЕДКИ%s;;;X
SPYFPSE_1;We have succeeded in funding partisans ;Nous avons financй des rebelles;Siamo riusciti a finanziare i partigiani;Hemos logrado financiar a los partisanos.;Uns ist es gelungen, Partisanen zu finanzieren;Udaіo nam siк finansowanie partyzantуw;;Мы успешно профинансировали партизан;;;X
SPYFPSE_2;against;contre;contro;contra;gegen;przeciwko:;;против;;;X
SPYFPSE_3;%s;%s;%s;%s;%s;%s;;%s;;;X
SPYFPSE_4;in;en;in;en;in;w:;;в;;;X
SPYFPSE_5;%s;%s;%s;%s;%s;%s;;%s;;;X
SPYFPSE_6;%s;%s;%s;%s;%s;%s;;%s;;;X
SPYFPSE_LOG;We have succeeded in funding partisans against %s in %s. %s;Nous avons financй des rebelles contre %s en %s. %s;Siamo riusciti a finanziare i partigiani contro %s in %s. %s;Hemos logrado financiar a los partisanos contra %s en %s. %s;Uns ist es gelungen Partisanen in %s gegen %s zu finanzieren.%s;Udaіo nam siк finansowanie partyzantуw przeciwko: %s w: %s. %s;;Мы добились успеха в финансировании партизан против %s в %s. %s;;;X
SPYFPSE_BTN1;Ok;D'accord;Ok;Aceptar;Ok;OK;;ОК;;;X
SPYFPSE_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
SPY2FPSE_SETUP;When someone fund partisans in our country;Quand quelqu'un a financй des rebelles dans notre pays;Quando qualcuno finanzia i partigiani nella nostra nazione;Cuando otros financien a partisanos en nuestro paнs;Wenn die Finanzierung von Partisanen in unserer Nation gelang;Kiedy inni finansuj№ partyzantуw w naszym kraju;;Когда кто-нибудь успешно профинансировали партизан у нас;;;X
SPY2FPSE_HEADER;INTELLIGENCE BRIEFING%s;RAPPORT DES SERVICES SECRETS%s;RAPPORTO DEI SERVIZI SEGRETI%s;INFORME DE INTELIGENCIA%s;GEHEIMDIENST-BESPRECHUNG%s;RAPORT WYWIADU%s;;СООБЩЕНИЕ РАЗВЕДКИ%s;;;X
SPY2FPSE_1;%s has successfully funded partisans;%s a financй des rebelles;%s e' riuscito a finanziare i partigiani;%s ha conseguido financiar a partisanos;%s gelang die Finanzierung von Partisanen;Paсstwo: %s zasiliіo finansowo partyzantуw;;%s успешно профинансировали партизан;;;X
SPY2FPSE_2;in;en;in;en;in;w:;;в;;;X
SPY2FPSE_3;%s;%s;%s;%s;%s;%s;;%s;;;X
SPY2FPSE_4;%s;%s;%s;%s;%s;%s;;%s;;;X
SPY2FPSE_5;;;;;;;;;;;X
SPY2FPSE_6;;;;;;;;;;;X
SPY2FPSE_LOG;%s has successfully funded partisans in %s. %s;%s a financй des rebelles en %s %s;%s e' riuscito a finanziare i partigiani in %s. %s;%s ha conseguido financiar a partisanos en %s. %s;%s gelang die Finanzierung von Partisanen in %s. %s;Paсstwu: %s udaіo siк zasiliж finansowo partyzantуw w: %s. %s;;%s успешно профинансировали партизан в %s. %s;;;X
SPY2FPSE_BTN1;Ok;D'accord;Ok;Aceptar;Ok;Ok;;ОК;;;X
SPY2FPSE_BTN2;Goto;Aller а;Vai a;Ir allн;Gehe zu;Przejdџ;;Перейти;;;X
##;;;;;;;;;;;X
SPY3FPSE_SETUP;When others fund partisans;Quand quelqu'un d'autre a financй des rebelles;Quando altri finanziano i partigiani;Cuando otros financian partisanos;Wenn andere Nationen Partisanen finanzieren.;Wkiedy inni finansuj№ partyzantуw;;Когда другие профинансировали партизан;;;X
SPY3FPSE_HEADER;INTELLIGENCE BRIEFING%s;RAPPORT DES SERVICES SECRETS%s;RAPPORTO DEI SERVIZI SEGRETI%s;INFORME DE INTELIGENCIA%s;GEHEIMDIENST-BESPRECHUNG%s;RAPORT WYWIADU%s;;СООБЩЕНИЕ РАЗВЕДКИ%s;;;X
SPY3FPSE_1;%s has successfully funded partisans ;%s a financй des rebelles ;%s e' riuscito a finanziare i partigiani;%s ha logrado financiar a los partisanos;%s gelang die Finanzierung von Partisanen;%s udaіo siк zasiliж finansowo partyzantуw;;%s успешно профинансировали партизан;;;X
